college_id,university_id,college_name,university_name,college_type,state,district
C-21279,U-0566,M.I.E.T. Kumaon,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Nainital
C-21306,U-0566,Modern Institute of Technology,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21263,U-0566,Nimbus Academy of Management,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21296,U-0566,Om Bio-Sciences & Management College,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21325,U-0566,Om Bio-Sciences & Pharma College,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21256,U-0566,Omkarananda Institute of Management & Technology,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21288,U-0566,Phonics School of Engg. & Business Administration,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21317,U-0566,Quantum School of Business,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21265,U-0566,Quantum School of Technology,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21322,U-0566,Ramanand Institute of Pharmacy & Management,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21310,U-0566,Ram Institute of Hotel Management & Catering,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21290,U-0566,RIMS,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21318,U-0566,Roorkee College of Engineering,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21305,U-0566,Roorkee College of Management & Computer Applications,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21272,U-0566,Roorkee College of Pharmacy,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21298,U-0566,Roorkee Institute of Technlogy,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21278,U-0566,Saraswati Institute of Management & Technology,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Udham Singh Nagar
C-21330,U-0566,Sardar Bhagwan Singh (PG) Institute of Bio-Medical Sciences & Research,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21319,U-0566,SEEMANT INSTITUTE OF TECHNOLOGY (Constituent College of Uttarakhand technical University),"Uttrakhand Technical University, Dehradun",Constituent / University College,Uttrakhand,Pithoragarh
C-21259,U-0566,Selaqui Institute of Engineering & Technlogy,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21251,U-0566,S.G.R.R. Academy of Pharmaceutical Sciences,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21326,U-0566,S.G.R.R. Institute of Management,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21273,U-0566,S.G.R.R. Institute of Technology & Science,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21299,U-0566,Shivalik College of Engg.,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21315,U-0566,Shree Dev bhoomi Institute of Education Science & Technology,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21262,U-0566,Siddhartha Institute of Pharmacy,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21292,U-0566,Smt. Tarawati Institute of Bio-Medical & Applied Sciences,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21300,U-0566,Sri Ram Institute of Management & Technology (PG College),"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Udham Singh Nagar
C-21253,U-0566,Surajmal Agarwal Girls College of Management,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Udham Singh Nagar
C-21252,U-0566,Surajmal Laxmi Devi Sawarthia Educational Trust,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Udham Singh Nagar
C-21301,U-0566,Swami Darshananand Institute of Management & Technology,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-21295,U-0566,THDC Institute of Hydropower Engineering & Technology (Constituent College of Uttarakhand technical University),"Uttrakhand Technical University, Dehradun",Constituent / University College,Uttrakhand,Tehri Garhwal
C-21282,U-0566,Tulas Institute,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21284,U-0566,UPES Institute of Management,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21264,U-0566,Uttaranchal Institute of Technology,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Dehradun
C-21321,U-0566,Wali Gramoudhyoga Vikas Sansthan TECHWORDS Group of Institutions,"Uttrakhand Technical University, Dehradun",Affiliated College,Uttrakhand,Hardwar
C-47540,U-0566,WOMEN INSTITUTE OF TECHNOLOGY,"Uttrakhand Technical University, Dehradun",Constituent / University College,Uttrakhand,Dehradun
C-16066,U-0550,"Aachary Baldev College, Kopa ,Patarhi, Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15876,U-0550,"Aazad Hind Mahavidyalaya, Chakramji Maunath,Bhanjan, Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16138,U-0550,"Abdul Aziz Ansari Degree College, Majadiha, Shahganj , Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-16151,U-0550,"Abdul Usman Mahavidyalaya, Raypur (Paliya), Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16119,U-0550,"Adarsh Devkali Baba Smarak Mahavidyalaya,Udena,Ahirauli Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-49551,U-0550,"ADHEEN BABA RAMDEV SMARAK MAHAVIDALYA , BARTAR NONAHRA, GHAZIPUR","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16146,U-0550,"Aruna Memorial Sarswati Mahavidyalaya, Rewridih ,Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-15987,U-0550,"Asha Mahavidyalaya, Dhirjijot, Sikhani, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16075,U-0550,"Avadh Narayan Singh Mahavidyalaya, Sultanipur, Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-15811,U-0550,"Baba Baijnath Ji Mahavidyalaya,Godhpur,Kishundaspur, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-16116,U-0550,"Baba Baijnath Mahavidyalaya,Amnave,Martinganj Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15844,U-0550,"Baba Bhrigu Mahavidyalaya, Paliya Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16030,U-0550,"Baba Chandrika Mahila Mahavidyalaya, Blaak ,Road ,Mardah, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15804,U-0550,"Baba Gajadhar Daas Balika Mahavidyalaya, Aatmpur Chhpara(Sadat),Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16136,U-0550,"Baba Ganesh Dutt Mahavidyalaya, Rattipur, Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-49844,U-0550,"BABA JAGDEV DAS MAA AMRAWATI SHIVPOOJAN MAHAVIDYALAYA, PAKRITAAL","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-15856,U-0550,"Baba Jangali Mahavidyalaya, Salempur, Vajidpur, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15900,U-0550,"Baba Nepal Smarak Mahavidyalaya,Brahmpur,Latghat Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-49714,U-0550,"Baba Paramhans Tribhuwan Smarak Mahila Mahavidyalaya,Hanuman Nager, Karampur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15858,U-0550,"Baba Prasidhha Narayan Mahavidyalaya ,Bagathari ,Murara, Kerakat, Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15991,U-0550,"Baba Ramnath Utkarsh Mahavidyalaya Baalpur,Kharela, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15866,U-0550,"Baba Ramtahal Das Vishal Mahavidyalaya,Bharthipur, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-16133,U-0550,"Baba Sahab Dr. Bhimrao Ambedkar Mahavidyalaya, Sidadikpur Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15817,U-0550,"Baba Sahoru Das Smarak(B.S.D.S)Mahavidyalaya,Nandawn, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15807,U-0550,"Baba Thanidas Balika Mahavidyalaya, Gofa, Amila, Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16024,U-0550,"Baba Vishvanath Mahavidyalaya, Teliyani Kahadiya, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15851,U-0550,"Baba Vishwnath P. G. College,Nibi,Belyisha Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15815,U-0550,"Babu Kamata Singh Mahavidyalaya,Lafiya.Lalganj, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15932,U-0550,"Babu Nakki Singh Smarak Mahavidyalaya,Mohabatpur,Shahgarh, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-16131,U-0550,"Baburam Kailashi Devi Mahila Mahavidyalaya, Dhanauli Rampur Doharighat ,Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16027,U-0550,Babu Shivpattar Rai Smarak Balika Mahavidyalaya Ramgarh Sagri Azamgarh,"Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-16002,U-0550,"Bahan Mayavati Mahavidyalaya, Chaukani, Chaura , Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15978,U-0550,"Baijnath Ramnaresh Mahavidyalaya,Kajipur,Barhalganj, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15940,U-0550,"Baladev Shridhar Vidhi Mahavidyalaya Bhavarha ,Pandeypur, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16001,U-0550,"Balaram Mahavidyalaya, Manihari, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-49487,U-0550,"BALDEV SHRIDHAR MAHAVIDALAYA,BHAVRAHA, PANDEYPUR, RADHE,","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15898,U-0550,"Bapu Mahavidyalaya, Sadat, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16096,U-0550,"Bayalasi Mahavidyalaya, Jalalpur ,Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15852,U-0550,"Bhagwan Adarsh Mahavidyalaya,Chakparipur(Kaneala) Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15937,U-0550,"Bhagwati Smarak Mahavidyalaya,Mirjapurkhas,Shahpur,Jahanaganj, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15975,U-0550,"Bharti Mahila Mahavidyalaya ,Bharti Nagar , Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15960,U-0550,"Bholanath Mishr Degree College Bholanagar, Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-16071,U-0550,"Bihari Mahila Mahavidyalaya , Machhalishahar , Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-16088,U-0550,"Biju Patnayak Sonakar Balika Degree College, Devchandpur, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15863,U-0550,"Bindeshwari Mahavidyalaya, Dhawariyasath, Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-15868,U-0550,"Birbal Mahavidyalaya, Rasulpur Machhalishahar Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-49732,U-0550,"BRAMHLIN SHRI PUJARI MAHARAJ MAHAVIDYALYA, TIYARA, BADLAPUR, JAUNPUR","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15833,U-0550,"B.S.S.A. Mahavidyalaya, Kopaganj, Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-49725,U-0550,"C.G. GIRLS DEGREE COLLEGE, RAMPUR, BADLAPUR, GHAZIPUR","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15842,U-0550,"Chaudhari Charan Singh Kisan Mahavidyalaya, Nevada, Durga, Vijay Ray,Jakhaniya Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16082,U-0550,"Chauri Belha Mahavidyalaya,Tarwa, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15929,U-0550,"Cherab Degree College,Akrampur,Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15968,U-0550,"Chhote Lohiya Mahavidyalaya ,Jamunipur, Chakesar, Kashidham, Surajpur,Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-15820,U-0550,"Davarika Prasad Yadav Mahavidyalaya,Mishhramau,Sani Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-16043,U-0550,D A V. P.G College Azamgarh,"Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15826,U-0550,D.C.S.K. P G College Mau,"Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16124,U-0550,"Deep Niketan Mahavidyalaya, Bhatikla, Karha ,Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16153,U-0550,"Devchandar Dalsingaar Bhartiya Vidyapeeth Mahavidyalaya, Aary Nagar, Muhammadpur Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16105,U-0550,"Devi Shyamsathi Mahila Mahavidyalaya Sadhwganj,Barsara,Khalsha, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15818,U-0550,"Dhanpatti Dharma Mahavidyalaya,Khemupur, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-49727,U-0550,"DINESH ADARSH MAHAVIDYALYA, DEVCHAND PUR, BARI, GIZAPUR","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16053,U-0550,"Diyava Nath Kevala Shankar Mahavidyalaya Datav ,Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-49733,U-0550,"DOODHNATH SINGH SMARK MAHAVIDYALAYA MARIYAHU, JAUNPUR","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15951,U-0550,"Dr. Akhtar Hasan Rizvi Shiya Degree College ,Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-16162,U-0550,"Dr. Ambedkar Kumar Pahalavan Mahavidyalaya, Pandeypur Radhe, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15971,U-0550,"Dr. Bhimrao Ambedkar Balika Degree College Maharajgunj, Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-16062,U-0550,"Dr.Bhim Rao Ambedkar Mahavidyalaya, Chakra Basunagar ,Dargah, Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16140,U-0550,"Dr.Bhim Rao Ambedkar Mahavidyalaya,Mauprasin,Mehanajpur, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-16077,U-0550,"Dr. Bhim Rao Ambedkar Mahavidyalayay, Indara, Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16154,U-0550,"Dr. B. R. Ambedkar Krishak Mahavidyalaya, Jalalabad Dullahpur Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16011,U-0550,"Dr.Ram Manohar Lohiya Degree College,Adhyatmapurm, Dhotari, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16155,U-0550,"Dr.Ram Manohar Lohiya Mahavidyalaya,Belwana, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15830,U-0550,"Dr.Ram Manohar Lohiya Mahavidyalaya Jhotari, Dhamupur, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-15965,U-0550,"Dr. Ram Manohar Lohiya Rajkiya Mahavidyalaya ,Muftigunj ,Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-49737,U-0550,"DR RAM NARESH MAHAVIDYALAYA, AZAMGARH","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-15989,U-0550,"Dr. Satya Prakash Singh Mahavidyalaya, Jamuniya ,Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15946,U-0550,"Dr.Susheela Gramin Mahavidyalaya Ratuwapar,Lakhandeh, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15847,U-0550,"D.S.S.A. Balika Mahavidyalaya, Dadnpur Ahirauli, Mau","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Mau
C-16012,U-0550,"Dwarika Prasad Mahavidyalaya,Vijadharmau,Mungra Badashahpur, Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-16029,U-0550,"Er. Radheshyam Smarak Mahavidyalaya,Sarya Safe.Sanjarpur, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-16128,U-0550,Faridul Haque Memorial Degree College Sabrahad Shahganj jaunpur,"Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
C-15829,U-0550,"Feku Singh Mahavidyalaya,Chewar, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-16065,U-0550,"Gadadhar Shlok Mahavidyalayay, Revtipur, Ghazipur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Ghazipur
C-16085,U-0550,"Gandhi Shatabdi Smarak Snatkottar Mahavidyalaya, Koelsa, Azamgarh","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Azamgarh
C-15977,U-0550,"Gandhi Smarak P G College, Samodhpur , Jaunpur","Veer Bahadur Singh Purvanchal University, Jaunpur",Affiliated College,Uttar Pradesh,Jaunpur
